date,Subsidiary,Oil losses (bopd),Wells WWO,
21/01/2023 00:00,TOTO,31.5,1,
21/01/2023 00:00,KFC,3.15,6,
21/01/2023 00:00,WSK,287.7,1,
21/01/2023 00:00,US,0,0,
21/01/2023 00:00,VE,0,0,
21/01/2023 00:00,VIN,0,0,
21/01/2023 00:00,WE,0,0,
22/01/2023 00:00,,0,0,
22/01/2023 00:00,,0,0,
22/01/2023 00:00,AUN,0,0,
22/01/2023 00:00,BNR,0,0,
22/01/2023 00:00,BIR,2437.05,12,
22/01/2023 00:00,BS,0,0,
22/01/2023 00:00,BZ,0,0,
22/01/2023 00:00,CCS,0,0,
22/01/2023 00:00,CAD,1282.05,28,
22/01/2023 00:00,CG,2213.4,18,
22/01/2023 00:00,CMI,424.2,14,
22/01/2023 00:00,COQ,851.55,12,
22/01/2023 00:00,EC,0,0,
22/01/2023 00:00,EG,0,0,
22/01/2023 00:00,ER,0,0,
22/01/2023 00:00,SFR,0,0,
22/01/2023 00:00,GAE,2471.7,16,
22/01/2023 00:00,GUT,0,0,
22/01/2023 00:00,IQ,0,0,
22/01/2023 00:00,LH,0,0,
22/01/2023 00:00,MIX,70.35,4,
22/01/2023 00:00,PE,0,0,
22/01/2023 00:00,SG,0,0,
22/01/2023 00:00,TOD,365.4,1,
22/01/2023 00:00,TIN,717.15,2,
22/01/2023 00:00,TOR,115.5,5,
22/01/2023 00:00,TOTO,31.5,1,
22/01/2023 00:00,KFC,3.15,6,
22/01/2023 00:00,WSK,287.7,1,
22/01/2023 00:00,US,0,0,
22/01/2023 00:00,VE,0,0,
22/01/2023 00:00,VIN,0,0,
22/01/2023 00:00,WE,0,0,
23/01/2023 00:00,,0,0,
23/01/2023 00:00,,0,0,
23/01/2023 00:00,AUN,0,0,
23/01/2023 00:00,BNR,0,0,
23/01/2023 00:00,BIR,2764.65,12,
23/01/2023 00:00,BS,0,0,
23/01/2023 00:00,BZ,0,0,
23/01/2023 00:00,CCS,0,0,
23/01/2023 00:00,CAD,1152.9,28,
23/01/2023 00:00,CG,2420.25,18,
23/01/2023 00:00,CMI,326.55,16,
23/01/2023 00:00,COQ,852.6,12,
23/01/2023 00:00,EC,0,0,
23/01/2023 00:00,EG,0,0,
23/01/2023 00:00,ER,0,0,
23/01/2023 00:00,SFR,0,0,
23/01/2023 00:00,GAE,2471.7,17,
23/01/2023 00:00,GUT,0,0,
23/01/2023 00:00,IQ,0,0,
23/01/2023 00:00,LH,0,0,
23/01/2023 00:00,MIX,70.35,4,
23/01/2023 00:00,PE,0,0,
23/01/2023 00:00,SG,0,0,
23/01/2023 00:00,TOD,365.4,1,
23/01/2023 00:00,TIN,717.15,2,
23/01/2023 00:00,TOR,71.4,5,
23/01/2023 00:00,TOTO,31.5,1,
23/01/2023 00:00,KFC,3.15,5,
23/01/2023 00:00,WSK,287.7,1,
23/01/2023 00:00,US,0,0,
23/01/2023 00:00,VE,0,0,
23/01/2023 00:00,VIN,0,0,
23/01/2023 00:00,WE,0,0,
24/01/2023 00:00,,0,0,
24/01/2023 00:00,,0,0,
24/01/2023 00:00,AUN,0,0,
24/01/2023 00:00,BNR,0,0,
24/01/2023 00:00,BIR,2301.6,12,
24/01/2023 00:00,BS,0,0,
24/01/2023 00:00,BZ,0,0,
24/01/2023 00:00,CCS,0,0,
24/01/2023 00:00,CAD,1185.45,29,
24/01/2023 00:00,CG,2583,20,
24/01/2023 00:00,CMI,1393.35,16,
24/01/2023 00:00,COQ,2548.35,12,
24/01/2023 00:00,EC,0,0,
24/01/2023 00:00,EG,0,0,
24/01/2023 00:00,ER,0,0,
24/01/2023 00:00,SFR,0,0,
24/01/2023 00:00,GAE,2471.7,17,
24/01/2023 00:00,GUT,0,0,
24/01/2023 00:00,IQ,0,0,
24/01/2023 00:00,LH,0,0,
24/01/2023 00:00,MIX,70.35,4,
24/01/2023 00:00,PE,0,0,
24/01/2023 00:00,SG,0,0,
24/01/2023 00:00,TOD,365.4,1,
24/01/2023 00:00,TIN,717.15,2,
24/01/2023 00:00,TOR,117.6,6,
24/01/2023 00:00,TOTO,31.5,1,
24/01/2023 00:00,KFC,2.1,5,
24/01/2023 00:00,WSK,287.7,1,
24/01/2023 00:00,US,0,0,
24/01/2023 00:00,VE,0,0,
24/01/2023 00:00,VIN,0,0,
24/01/2023 00:00,WE,0,0,
25/01/2023 00:00,,0,0,
25/01/2023 00:00,,0,0,
25/01/2023 00:00,AUN,0,0,
25/01/2023 00:00,BNR,0,0,
25/01/2023 00:00,BIR,2359.35,12,
25/01/2023 00:00,BS,0,0,
25/01/2023 00:00,BZ,0,0,
25/01/2023 00:00,CCS,0,0,
25/01/2023 00:00,CAD,1200.15,29,
25/01/2023 00:00,CG,2578.8,20,
25/01/2023 00:00,CMI,459.9,16,
25/01/2023 00:00,COQ,844.2,11,
25/01/2023 00:00,EC,0,0,
25/01/2023 00:00,EG,0,0,
25/01/2023 00:00,ER,0,0,
25/01/2023 00:00,SFR,0,0,
25/01/2023 00:00,GAE,2471.7,17,
25/01/2023 00:00,GUT,0,0,
25/01/2023 00:00,IQ,0,0,
25/01/2023 00:00,LH,0,0,
25/01/2023 00:00,MIX,70.35,4,
25/01/2023 00:00,PE,0,0,
25/01/2023 00:00,SG,0,0,
25/01/2023 00:00,TOD,365.4,1,
25/01/2023 00:00,TIN,717.15,2,
25/01/2023 00:00,TOR,36.75,5,
25/01/2023 00:00,TOTO,31.5,1,
25/01/2023 00:00,KFC,1.05,5,
25/01/2023 00:00,WSK,287.7,1,
25/01/2023 00:00,US,0,0,
25/01/2023 00:00,VE,0,0,
25/01/2023 00:00,VIN,0,0,
25/01/2023 00:00,WE,0,0,
26/01/2023 00:00,,0,0,
26/01/2023 00:00,,0,0,
26/01/2023 00:00,AUN,0,0,
26/01/2023 00:00,BNR,0,0,
26/01/2023 00:00,BIR,2570.4,13,
26/01/2023 00:00,BS,0,0,
26/01/2023 00:00,BZ,0,0,
26/01/2023 00:00,CCS,0,0,
26/01/2023 00:00,CAD,1377.6,37,
26/01/2023 00:00,CG,2741.55,22,
26/01/2023 00:00,CMI,492.45,16,
26/01/2023 00:00,COQ,841.05,11,
26/01/2023 00:00,EC,0,0,
26/01/2023 00:00,EG,0,0,
26/01/2023 00:00,ER,0,0,
26/01/2023 00:00,SFR,0,0,
26/01/2023 00:00,GAE,2471.7,17,
26/01/2023 00:00,GUT,0,0,
26/01/2023 00:00,IQ,0,0,
26/01/2023 00:00,LH,0,0,
26/01/2023 00:00,MIX,70.35,4,
26/01/2023 00:00,PE,0,0,
26/01/2023 00:00,SG,0,0,
26/01/2023 00:00,TOD,365.4,1,
26/01/2023 00:00,TIN,717.15,2,
26/01/2023 00:00,TOR,36.75,5,
26/01/2023 00:00,TOTO,31.5,1,
26/01/2023 00:00,KFC,1.05,6,
26/01/2023 00:00,WSK,287.7,1,
26/01/2023 00:00,US,0,0,
26/01/2023 00:00,VE,0,0,
26/01/2023 00:00,VIN,0,0,
26/01/2023 00:00,WE,0,0,
27/01/2023 00:00,,0,0,
27/01/2023 00:00,,0,0,
27/01/2023 00:00,AUN,0,0,
27/01/2023 00:00,BNR,0,0,
27/01/2023 00:00,BIR,2629.2,13,
27/01/2023 00:00,BS,0,0,
27/01/2023 00:00,BZ,0,0,
27/01/2023 00:00,CCS,0,0,
27/01/2023 00:00,CAD,1095.15,32,
27/01/2023 00:00,CG,2762.55,23,
27/01/2023 00:00,CMI,341.25,16,
27/01/2023 00:00,COQ,851.55,12,
27/01/2023 00:00,EC,0,0,
27/01/2023 00:00,EG,0,0,
27/01/2023 00:00,ER,0,0,
27/01/2023 00:00,SFR,0,0,
27/01/2023 00:00,GAE,3040.8,17,
27/01/2023 00:00,GUT,0,0,
27/01/2023 00:00,IQ,0,0,
27/01/2023 00:00,LH,0,0,
27/01/2023 00:00,MIX,70.35,4,
27/01/2023 00:00,PE,0,0,
27/01/2023 00:00,SG,0,0,
27/01/2023 00:00,TOD,365.4,1,
27/01/2023 00:00,TIN,717.15,2,
27/01/2023 00:00,TOR,39.9,5,
27/01/2023 00:00,TOTO,31.5,1,
27/01/2023 00:00,KFC,1.05,5,
27/01/2023 00:00,WSK,287.7,1,
27/01/2023 00:00,US,0,0,
27/01/2023 00:00,VE,0,0,
27/01/2023 00:00,VIN,0,0,
27/01/2023 00:00,WE,0,0,
28/01/2023 00:00,,0,0,
28/01/2023 00:00,,0,0,
28/01/2023 00:00,AUN,0,0,
28/01/2023 00:00,BNR,0,0,
28/01/2023 00:00,BIR,2565.15,13,
28/01/2023 00:00,BS,0,0,
28/01/2023 00:00,BZ,0,0,
28/01/2023 00:00,CCS,0,0,
28/01/2023 00:00,CAD,1160.25,35,
28/01/2023 00:00,CG,2636.55,22,
28/01/2023 00:00,CMI,341.25,16,
28/01/2023 00:00,COQ,851.55,12,
28/01/2023 00:00,EC,0,0,
28/01/2023 00:00,EG,0,0,
28/01/2023 00:00,ER,0,0,
28/01/2023 00:00,SFR,0,0,
28/01/2023 00:00,GAE,3232.95,17,
28/01/2023 00:00,GUT,0,0,
28/01/2023 00:00,IQ,0,0,
28/01/2023 00:00,LH,0,0,
28/01/2023 00:00,MIX,70.35,4,
28/01/2023 00:00,PE,0,0,
28/01/2023 00:00,SG,0,0,
28/01/2023 00:00,TOD,365.4,1,
28/01/2023 00:00,TIN,717.15,2,
28/01/2023 00:00,TOR,86.1,5,
28/01/2023 00:00,TOTO,31.5,1,
28/01/2023 00:00,KFC,1.05,6,
28/01/2023 00:00,WSK,287.7,1,
28/01/2023 00:00,US,0,0,
28/01/2023 00:00,VE,0,0,
28/01/2023 00:00,VIN,0,0,
28/01/2023 00:00,WE,0,0,
29/01/2023 00:00,,0,0,
29/01/2023 00:00,,0,0,
29/01/2023 00:00,AUN,0,0,
29/01/2023 00:00,BNR,0,0,
29/01/2023 00:00,BIR,2565.15,13,
29/01/2023 00:00,BS,0,0,
29/01/2023 00:00,BZ,0,0,
29/01/2023 00:00,CCS,0,0,
29/01/2023 00:00,CAD,1253.7,35,
29/01/2023 00:00,CG,2623.95,18,
29/01/2023 00:00,CMI,437.85,16,
29/01/2023 00:00,COQ,851.55,12,
29/01/2023 00:00,EC,0,0,
29/01/2023 00:00,EG,0,0,
29/01/2023 00:00,ER,0,0,
29/01/2023 00:00,SFR,0,0,
29/01/2023 00:00,GAE,2807.7,19,
29/01/2023 00:00,GUT,53.55,1,
29/01/2023 00:00,IQ,0,0,
29/01/2023 00:00,LH,0,0,
29/01/2023 00:00,MIX,70.35,4,
29/01/2023 00:00,PE,0,0,
29/01/2023 00:00,SG,0,0,
29/01/2023 00:00,TOD,365.4,1,
29/01/2023 00:00,TIN,717.15,2,
29/01/2023 00:00,TOR,110.25,6,
29/01/2023 00:00,TOTO,31.5,1,
29/01/2023 00:00,KFC,1.05,6,
29/01/2023 00:00,WSK,399,1,
29/01/2023 00:00,US,0,0,
29/01/2023 00:00,VE,0,0,
29/01/2023 00:00,VIN,0,0,
29/01/2023 00:00,WE,0,0,
30/01/2023 00:00,,0,0,
30/01/2023 00:00,,0,0,
30/01/2023 00:00,AUN,0,0,
30/01/2023 00:00,BNR,0,0,
30/01/2023 00:00,BIR,2565.15,13,
30/01/2023 00:00,BS,0,0,
30/01/2023 00:00,BZ,0,0,
30/01/2023 00:00,CCS,0,0,
30/01/2023 00:00,CAD,1242.15,36,
30/01/2023 00:00,CG,2623.95,20,
30/01/2023 00:00,CMI,368.55,16,
30/01/2023 00:00,COQ,851.55,12,
30/01/2023 00:00,EC,0,0,
30/01/2023 00:00,EG,0,0,
30/01/2023 00:00,ER,0,0,
30/01/2023 00:00,SFR,0,0,
30/01/2023 00:00,GAE,2807.7,19,
30/01/2023 00:00,GUT,53.55,1,
30/01/2023 00:00,IQ,0,0,
30/01/2023 00:00,LH,0,0,
30/01/2023 00:00,MIX,70.35,4,
30/01/2023 00:00,PE,0,0,
30/01/2023 00:00,SG,0,0,
30/01/2023 00:00,TOD,365.4,1,
30/01/2023 00:00,TIN,717.15,2,
30/01/2023 00:00,TOR,85.05,5,
30/01/2023 00:00,TOTO,31.5,1,
30/01/2023 00:00,KFC,1.05,6,
30/01/2023 00:00,WSK,287.7,1,
30/01/2023 00:00,US,0,0,
30/01/2023 00:00,VE,0,0,
30/01/2023 00:00,VIN,0,0,
30/01/2023 00:00,WE,0,0,
31/01/2023 00:00,,0,0,
31/01/2023 00:00,,0,0,
31/01/2023 00:00,AUN,0,0,
31/01/2023 00:00,BNR,0,0,
31/01/2023 00:00,BIR,2565.15,13,
31/01/2023 00:00,BS,0,0,
31/01/2023 00:00,BZ,0,0,
31/01/2023 00:00,CCS,0,0,
31/01/2023 00:00,CAD,1240.05,34,
31/01/2023 00:00,CG,2521.05,20,
31/01/2023 00:00,CMI,341.25,16,
31/01/2023 00:00,COQ,851.55,12,
31/01/2023 00:00,EC,0,0,
31/01/2023 00:00,EG,0,0,
31/01/2023 00:00,ER,0,0,
31/01/2023 00:00,SFR,0,0,
31/01/2023 00:00,GAE,2807.7,18,
31/01/2023 00:00,GUT,0,0,
31/01/2023 00:00,IQ,0,0,
31/01/2023 00:00,LH,0,0,
31/01/2023 00:00,MIX,70.35,4,
31/01/2023 00:00,PE,0,0,
31/01/2023 00:00,SG,0,0,
31/01/2023 00:00,TOD,365.4,1,
31/01/2023 00:00,TIN,717.15,2,
31/01/2023 00:00,TOR,36.75,6,
31/01/2023 00:00,TOTO,31.5,1,
31/01/2023 00:00,KFC,1.05,5,
31/01/2023 00:00,WSK,0,0,
31/01/2023 00:00,US,0,0,
31/01/2023 00:00,VE,0,0,
31/01/2023 00:00,VIN,0,0,
31/01/2023 00:00,WE,0,0,
01/02/2023 00:00,,0,0,
01/02/2023 00:00,,0,0,
01/02/2023 00:00,AUN,0,0,
01/02/2023 00:00,BNR,0,0,
01/02/2023 00:00,BIR,2565.15,13,
01/02/2023 00:00,BS,0,0,
01/02/2023 00:00,BZ,0,0,
01/02/2023 00:00,CCS,0,0,
01/02/2023 00:00,CAD,1319.85,35,
01/02/2023 00:00,CG,2521.05,20,
01/02/2023 00:00,CMI,394.8,14,
01/02/2023 00:00,COQ,851.55,12,
01/02/2023 00:00,EC,0,0,
01/02/2023 00:00,EG,0,0,
01/02/2023 00:00,ER,0,0,
01/02/2023 00:00,SFR,0,0,
01/02/2023 00:00,GAE,2807.7,19,
01/02/2023 00:00,GUT,0,0,
01/02/2023 00:00,IQ,0,0,
01/02/2023 00:00,LH,0,0,
01/02/2023 00:00,MIX,70.35,4,
01/02/2023 00:00,PE,0,0,
01/02/2023 00:00,SG,0,0,
01/02/2023 00:00,TOD,365.4,1,
01/02/2023 00:00,TIN,717.15,2,
01/02/2023 00:00,TOR,124.95,5,
01/02/2023 00:00,TOTO,31.5,1,
01/02/2023 00:00,KFC,1.05,2,
01/02/2023 00:00,WSK,0,0,
01/02/2023 00:00,US,0,0,
01/02/2023 00:00,VE,0,0,
01/02/2023 00:00,VIN,0,0,
01/02/2023 00:00,WE,0,0,
02/02/2023 00:00,,0,0,
02/02/2023 00:00,,0,0,
02/02/2023 00:00,AUN,0,0,
02/02/2023 00:00,BNR,0,0,
02/02/2023 00:00,BIR,2565.15,13,
02/02/2023 00:00,BS,0,0,
02/02/2023 00:00,BZ,0,0,
02/02/2023 00:00,CCS,0,0,
02/02/2023 00:00,CAD,1528.8,36,
02/02/2023 00:00,CG,2521.05,20,
02/02/2023 00:00,CMI,278.25,13,
02/02/2023 00:00,COQ,851.55,12,
02/02/2023 00:00,EC,0,0,
02/02/2023 00:00,EG,0,0,
02/02/2023 00:00,ER,0,0,
02/02/2023 00:00,SFR,0,0,
02/02/2023 00:00,GAE,2807.7,19,
02/02/2023 00:00,GUT,0,0,
02/02/2023 00:00,IQ,0,0,
02/02/2023 00:00,LH,0,0,
02/02/2023 00:00,MIX,70.35,4,
02/02/2023 00:00,PE,0,0,
02/02/2023 00:00,SG,0,0,
02/02/2023 00:00,TOD,365.4,1,
02/02/2023 00:00,TIN,717.15,2,
02/02/2023 00:00,TOR,99.75,5,
02/02/2023 00:00,TOTO,31.5,1,
02/02/2023 00:00,KFC,1.05,4,
02/02/2023 00:00,WSK,0,0,
02/02/2023 00:00,US,0,0,
02/02/2023 00:00,VE,0,0,
02/02/2023 00:00,VIN,0,0,
02/02/2023 00:00,WE,0,0,
03/02/2023 00:00,,0,0,
03/02/2023 00:00,,0,0,
03/02/2023 00:00,AUN,0,0,
03/02/2023 00:00,BNR,0,0,
03/02/2023 00:00,BIR,2565.15,13,
03/02/2023 00:00,BS,0,0,
03/02/2023 00:00,BZ,0,0,
03/02/2023 00:00,CCS,0,0,
03/02/2023 00:00,CAD,1266.3,41,
03/02/2023 00:00,CG,2541,20,
03/02/2023 00:00,CMI,278.25,14,
03/02/2023 00:00,COQ,851.55,12,
03/02/2023 00:00,EC,0,0,
03/02/2023 00:00,EG,0,0,
03/02/2023 00:00,ER,0,0,
03/02/2023 00:00,SFR,0,0,
03/02/2023 00:00,GAE,1876.35,18,
03/02/2023 00:00,GUT,0,0,
03/02/2023 00:00,IQ,0,0,
03/02/2023 00:00,LH,0,0,
03/02/2023 00:00,MIX,70.35,4,
03/02/2023 00:00,PE,0,0,
03/02/2023 00:00,SG,0,0,
03/02/2023 00:00,TOD,365.4,1,
03/02/2023 00:00,TIN,717.15,2,
03/02/2023 00:00,TOR,99.75,5,
03/02/2023 00:00,TOTO,111.3,1,
03/02/2023 00:00,KFC,1.05,5,
03/02/2023 00:00,WSK,0,0,
03/02/2023 00:00,US,0,0,
03/02/2023 00:00,VE,0,0,
03/02/2023 00:00,VIN,0,0,
03/02/2023 00:00,WE,0,0,
04/02/2023 00:00,,0,0,
04/02/2023 00:00,,0,0,
04/02/2023 00:00,AUN,0,0,
04/02/2023 00:00,BNR,0,0,
04/02/2023 00:00,BIR,2565.15,13,
04/02/2023 00:00,BS,0,0,
04/02/2023 00:00,BZ,0,0,
04/02/2023 00:00,CCS,0,0,
04/02/2023 00:00,CAD,1309.35,44,
04/02/2023 00:00,CG,2384.55,20,
04/02/2023 00:00,CMI,323.4,13,
04/02/2023 00:00,COQ,811.65,11,
04/02/2023 00:00,EC,0,0,
04/02/2023 00:00,EG,0,0,
04/02/2023 00:00,ER,0,0,
04/02/2023 00:00,SFR,0,0,
04/02/2023 00:00,GAE,1769.25,18,
04/02/2023 00:00,GUT,0,0,
04/02/2023 00:00,IQ,0,0,
04/02/2023 00:00,LH,0,0,
04/02/2023 00:00,MIX,70.35,4,
04/02/2023 00:00,PE,0,0,
04/02/2023 00:00,SG,0,0,
04/02/2023 00:00,TOD,365.4,1,
04/02/2023 00:00,TIN,717.15,2,
04/02/2023 00:00,TOR,99.75,5,
04/02/2023 00:00,TOTO,151.2,2,
04/02/2023 00:00,KFC,1.05,4,
04/02/2023 00:00,WSK,0,0,
04/02/2023 00:00,US,0,0,
04/02/2023 00:00,VE,0,0,
04/02/2023 00:00,VIN,0,0,
04/02/2023 00:00,WE,0,0,
05/02/2023 00:00,,0,0,
05/02/2023 00:00,,0,0,
05/02/2023 00:00,AUN,0,0,
05/02/2023 00:00,BNR,0,0,
05/02/2023 00:00,BIR,2565.15,13,
05/02/2023 00:00,BS,0,0,
05/02/2023 00:00,BZ,0,0,
05/02/2023 00:00,CCS,0,0,
05/02/2023 00:00,CAD,1148.7,40,
05/02/2023 00:00,CG,2375.1,20,
05/02/2023 00:00,CMI,474.6,13,
05/02/2023 00:00,COQ,856.8,11,
05/02/2023 00:00,EC,0,0,
05/02/2023 00:00,EG,0,0,
05/02/2023 00:00,ER,0,0,
05/02/2023 00:00,SFR,0,0,
05/02/2023 00:00,GAE,1861.65,17,
05/02/2023 00:00,GUT,0,0,
05/02/2023 00:00,IQ,0,0,
05/02/2023 00:00,LH,0,0,
05/02/2023 00:00,MIX,70.35,4,
05/02/2023 00:00,PE,0,0,
05/02/2023 00:00,SG,0,0,
05/02/2023 00:00,TOD,365.4,1,
05/02/2023 00:00,TIN,717.15,2,
05/02/2023 00:00,TOR,99.75,5,
05/02/2023 00:00,TOTO,121.8,1,
05/02/2023 00:00,KFC,1.05,5,
05/02/2023 00:00,WSK,0,0,
05/02/2023 00:00,US,0,0,
05/02/2023 00:00,VE,0,0,
05/02/2023 00:00,VIN,0,0,
05/02/2023 00:00,WE,0,0,
06/02/2023 00:00,,0,0,
06/02/2023 00:00,,0,0,
06/02/2023 00:00,AUN,0,0,
06/02/2023 00:00,BNR,0,0,
06/02/2023 00:00,BIR,2565.15,13,
06/02/2023 00:00,BS,0,0,
06/02/2023 00:00,BZ,0,0,
06/02/2023 00:00,CCS,0,0,
06/02/2023 00:00,CAD,803.25,42,
06/02/2023 00:00,CG,2527.35,20,
06/02/2023 00:00,CMI,391.65,13,
06/02/2023 00:00,COQ,874.65,11,
06/02/2023 00:00,EC,0,0,
06/02/2023 00:00,EG,0,0,
06/02/2023 00:00,ER,0,0,
06/02/2023 00:00,SFR,0,0,
06/02/2023 00:00,GAE,1842.75,18,
06/02/2023 00:00,GUT,0,0,
06/02/2023 00:00,IQ,0,0,
06/02/2023 00:00,LH,0,0,
06/02/2023 00:00,MIX,70.35,4,
06/02/2023 00:00,PE,0,0,
06/02/2023 00:00,SG,0,0,
06/02/2023 00:00,TOD,365.4,1,
06/02/2023 00:00,TIN,717.15,2,
06/02/2023 00:00,TOR,99.75,5,
06/02/2023 00:00,TOTO,31.5,1,
06/02/2023 00:00,KFC,1.05,5,
06/02/2023 00:00,WSK,0,0,
06/02/2023 00:00,US,0,0,
06/02/2023 00:00,VE,0,0,
06/02/2023 00:00,VIN,0,0,
06/02/2023 00:00,WE,0,0,
07/02/2023 00:00,,0,0,
07/02/2023 00:00,,0,0,
07/02/2023 00:00,AUN,0,0,
07/02/2023 00:00,BNR,0,0,
07/02/2023 00:00,BIR,2565.15,13,
07/02/2023 00:00,BS,0,0,
07/02/2023 00:00,BZ,0,0,
07/02/2023 00:00,CCS,0,0,
07/02/2023 00:00,CAD,857.85,40,
07/02/2023 00:00,CG,2546.25,22,
07/02/2023 00:00,CMI,333.9,12,
07/02/2023 00:00,COQ,877.8,12,
07/02/2023 00:00,EC,0,0,
07/02/2023 00:00,EG,0,0,
07/02/2023 00:00,ER,0,0,
07/02/2023 00:00,SFR,0,0,
07/02/2023 00:00,GAE,1872.15,18,
07/02/2023 00:00,GUT,0,0,
07/02/2023 00:00,IQ,0,0,
07/02/2023 00:00,LH,0,0,
07/02/2023 00:00,MIX,70.35,4,
07/02/2023 00:00,PE,0,0,
07/02/2023 00:00,SG,0,0,
07/02/2023 00:00,TOD,365.4,1,
07/02/2023 00:00,TIN,717.15,2,
07/02/2023 00:00,TOR,99.75,5,
07/02/2023 00:00,TOTO,31.5,1,
07/02/2023 00:00,KFC,0,4,
07/02/2023 00:00,WSK,0,0,
07/02/2023 00:00,US,0,0,
07/02/2023 00:00,VE,0,0,
07/02/2023 00:00,VIN,0,0,
07/02/2023 00:00,WE,0,0,
08/02/2023 00:00,,0,0,
08/02/2023 00:00,,0,0,
08/02/2023 00:00,AUN,0,0,
08/02/2023 00:00,BNR,0,0,
08/02/2023 00:00,BIR,2565.15,13,
08/02/2023 00:00,BS,0,0,
08/02/2023 00:00,BZ,0,0,
08/02/2023 00:00,CCS,0,0,
08/02/2023 00:00,CAD,841.05,41,
08/02/2023 00:00,CG,3498.6,22,
08/02/2023 00:00,CMI,192.15,12,
08/02/2023 00:00,COQ,1433.25,13,
08/02/2023 00:00,EC,0,0,
08/02/2023 00:00,EG,0,0,
08/02/2023 00:00,ER,0,0,
08/02/2023 00:00,SFR,0,0,
08/02/2023 00:00,GAE,2006.55,19,
08/02/2023 00:00,GUT,0,0,
08/02/2023 00:00,IQ,0,0,
08/02/2023 00:00,LH,0,0,
08/02/2023 00:00,MIX,70.35,4,
08/02/2023 00:00,PE,0,0,
08/02/2023 00:00,SG,0,0,
08/02/2023 00:00,TOD,365.4,1,
08/02/2023 00:00,TIN,717.15,2,
08/02/2023 00:00,TOR,99.75,5,
08/02/2023 00:00,TOTO,31.5,1,
08/02/2023 00:00,KFC,0,2,
08/02/2023 00:00,WSK,0,0,
08/02/2023 00:00,US,0,0,
08/02/2023 00:00,VE,0,0,
08/02/2023 00:00,VIN,0,0,
08/02/2023 00:00,WE,0,0,
09/02/2023 00:00,,0,0,
09/02/2023 00:00,,0,0,
09/02/2023 00:00,AUN,0,0,
09/02/2023 00:00,BNR,0,0,
09/02/2023 00:00,BIR,2565.15,13,
09/02/2023 00:00,BS,0,0,
09/02/2023 00:00,BZ,0,0,
09/02/2023 00:00,CCS,0,0,
09/02/2023 00:00,CAD,725.55,44,
09/02/2023 00:00,CG,3497.55,22,
09/02/2023 00:00,CMI,192.15,11,
09/02/2023 00:00,COQ,1749.3,16,
09/02/2023 00:00,EC,0,0,
09/02/2023 00:00,EG,0,0,
09/02/2023 00:00,ER,0,0,
09/02/2023 00:00,SFR,0,0,
09/02/2023 00:00,GAE,2375.1,19,
09/02/2023 00:00,GUT,0,0,
09/02/2023 00:00,IQ,0,0,
09/02/2023 00:00,LH,0,0,
09/02/2023 00:00,MIX,70.35,4,
09/02/2023 00:00,PE,0,0,
09/02/2023 00:00,SG,0,0,
09/02/2023 00:00,TOD,613.2,2,
09/02/2023 00:00,TIN,717.15,2,
09/02/2023 00:00,TOR,105,5,
09/02/2023 00:00,TOTO,31.5,1,
09/02/2023 00:00,KFC,0,4,
09/02/2023 00:00,WSK,0,0,
09/02/2023 00:00,US,0,0,
09/02/2023 00:00,VE,0,0,
09/02/2023 00:00,VIN,0,0,
09/02/2023 00:00,WE,0,0,
10/02/2023 00:00,,0,0,
10/02/2023 00:00,,0,0,
10/02/2023 00:00,AUN,0,0,
10/02/2023 00:00,BNR,0,0,
10/02/2023 00:00,BIR,2565.15,13,
10/02/2023 00:00,BS,0,0,
10/02/2023 00:00,BZ,0,0,
10/02/2023 00:00,CCS,0,0,
10/02/2023 00:00,CAD,768.6,44,
10/02/2023 00:00,CG,4699.8,25,
10/02/2023 00:00,CMI,123.9,7,
10/02/2023 00:00,COQ,1678.95,16,
10/02/2023 00:00,EC,0,0,
10/02/2023 00:00,EG,0,0,
10/02/2023 00:00,ER,0,0,
10/02/2023 00:00,SFR,0,0,
10/02/2023 00:00,GAE,1947.75,18,
10/02/2023 00:00,GUT,0,0,
10/02/2023 00:00,IQ,0,0,
10/02/2023 00:00,LH,0,0,
10/02/2023 00:00,MIX,70.35,4,
10/02/2023 00:00,PE,0,0,
10/02/2023 00:00,SG,0,0,
10/02/2023 00:00,TOD,613.2,2,
10/02/2023 00:00,TIN,717.15,2,
10/02/2023 00:00,TOR,99.75,5,
10/02/2023 00:00,TOTO,31.5,1,
10/02/2023 00:00,KFC,5.25,4,
10/02/2023 00:00,WSK,0,0,
10/02/2023 00:00,US,0,0,
10/02/2023 00:00,VE,0,0,
10/02/2023 00:00,VIN,0,0,
10/02/2023 00:00,WE,0,0,
11/02/2023 00:00,,0,0,
11/02/2023 00:00,,0,0,
11/02/2023 00:00,AUN,0,0,
11/02/2023 00:00,BNR,0,0,
11/02/2023 00:00,BIR,2565.15,13,
11/02/2023 00:00,BS,0,0,
11/02/2023 00:00,BZ,0,0,
11/02/2023 00:00,CCS,0,0,
11/02/2023 00:00,CAD,688.8,38,
11/02/2023 00:00,CG,4699.8,25,
11/02/2023 00:00,CMI,136.5,8,
11/02/2023 00:00,COQ,1678.95,16,
11/02/2023 00:00,EC,0,0,
11/02/2023 00:00,EG,0,0,
11/02/2023 00:00,ER,0,0,
11/02/2023 00:00,SFR,0,0,
11/02/2023 00:00,GAE,2841.3,18,
11/02/2023 00:00,GUT,0,0,
11/02/2023 00:00,IQ,0,0,
