date,Subsidiary,Oil losses (bopd),Wells WWO
2023-04-18 00:00:00,BR,1388,6
2023-04-18 00:00:00,BS,,0
2023-04-18 00:00:00,BZ,,0
2023-04-18 00:00:00,CCS,,0
2023-04-18 00:00:00,CD,633,28
2023-04-18 00:00:00,CG,8148,25
2023-04-18 00:00:00,CM,220,11
2023-04-18 00:00:00,CO,943,10
2023-04-18 00:00:00,EC,,0
2023-04-18 00:00:00,EG,,0
2023-04-18 00:00:00,ER,,0
2023-04-18 00:00:00,FR,,0
2023-04-18 00:00:00,GA,1832,16
2023-04-18 00:00:00,GT,,0
2023-04-18 00:00:00,IQ,,0
2023-04-18 00:00:00,LH,,0
2023-04-18 00:00:00,MX,114,5
2023-04-18 00:00:00,PE,,0
2023-04-18 00:00:00,SG,,0
2023-04-18 00:00:00,TD,252,2
2023-04-18 00:00:00,TN,528,1
2023-04-18 00:00:00,TR,17,2
2023-04-18 00:00:00,TT,30,1
2023-04-18 00:00:00,UKS,1,5
2023-04-18 00:00:00,UKW,145,2
2023-04-18 00:00:00,US,,0
2023-04-18 00:00:00,VE,,0
2023-04-18 00:00:00,VN,,0
2023-04-18 00:00:00,WE,,0
2023-04-19 00:00:00,,,0
2023-04-19 00:00:00,"",,0
2023-04-19 00:00:00,AU,,0
2023-04-19 00:00:00,BN,,0
2023-04-19 00:00:00,BR,1388,6
2023-04-19 00:00:00,BS,,0
2023-04-19 00:00:00,BZ,,0
2023-04-19 00:00:00,CCS,,0
2023-04-19 00:00:00,CD,728,28
2023-04-19 00:00:00,CG,8141,25
2023-04-19 00:00:00,CM,220,11
2023-04-19 00:00:00,CO,943,10
2023-04-19 00:00:00,EC,,0
2023-04-19 00:00:00,EG,,0
2023-04-19 00:00:00,ER,,0
2023-04-19 00:00:00,FR,,0
2023-04-19 00:00:00,GA,1687,15
2023-04-19 00:00:00,GT,,0
2023-04-19 00:00:00,IQ,,0
2023-04-19 00:00:00,LH,,0
2023-04-19 00:00:00,MX,114,5
2023-04-19 00:00:00,PE,,0
2023-04-19 00:00:00,SG,,0
2023-04-19 00:00:00,TD,668,4
2023-04-19 00:00:00,TN,528,1
2023-04-19 00:00:00,TR,23,2
2023-04-19 00:00:00,TT,30,1
2023-04-19 00:00:00,UKS,1,6
2023-04-19 00:00:00,UKW,145,2
2023-04-19 00:00:00,US,,0
2023-04-19 00:00:00,VE,,0
2023-04-19 00:00:00,VN,,0
2023-04-19 00:00:00,WE,,0
2023-04-20 00:00:00,,,0
2023-04-20 00:00:00,"",,0
2023-04-20 00:00:00,AU,,0
2023-04-20 00:00:00,BN,,0
2023-04-20 00:00:00,BR,2365,6
2023-04-20 00:00:00,BS,,0
2023-04-20 00:00:00,BZ,,0
2023-04-20 00:00:00,CCS,,0
2023-04-20 00:00:00,CD,780,29
2023-04-20 00:00:00,CG,7625,26
2023-04-20 00:00:00,CM,129,10
2023-04-20 00:00:00,CO,943,10
2023-04-20 00:00:00,EC,,0
2023-04-20 00:00:00,EG,,0
2023-04-20 00:00:00,ER,,0
2023-04-20 00:00:00,FR,,0
2023-04-20 00:00:00,GA,1575,15
2023-04-20 00:00:00,GT,343,1
2023-04-20 00:00:00,IQ,,0
2023-04-20 00:00:00,LH,,0
2023-04-20 00:00:00,MX,114,5
2023-04-20 00:00:00,PE,,0
2023-04-20 00:00:00,SG,,0
2023-04-20 00:00:00,TD,668,4
2023-04-20 00:00:00,TN,528,1
2023-04-20 00:00:00,TR,47,3
2023-04-20 00:00:00,TT,30,1
2023-04-20 00:00:00,UKS,1,5
2023-04-20 00:00:00,UKW,145,2
2023-04-20 00:00:00,US,,0
2023-04-20 00:00:00,VE,,0
2023-04-20 00:00:00,VN,,0
2023-04-20 00:00:00,WE,,0
2023-04-21 00:00:00,,,0
2023-04-21 00:00:00,"",,0
2023-04-21 00:00:00,AU,,0
2023-04-21 00:00:00,BN,,0
2023-04-21 00:00:00,BR,1388,6
2023-04-21 00:00:00,BS,,0
2023-04-21 00:00:00,BZ,,0
2023-04-21 00:00:00,CCS,,0
2023-04-21 00:00:00,CD,675,31
2023-04-21 00:00:00,CG,7080,26
2023-04-21 00:00:00,CM,129,10
2023-04-21 00:00:00,CO,943,10
2023-04-21 00:00:00,EC,,0
2023-04-21 00:00:00,EG,,0
2023-04-21 00:00:00,ER,,0
2023-04-21 00:00:00,FR,,0
2023-04-21 00:00:00,GA,1569,15
2023-04-21 00:00:00,GT,377,2
2023-04-21 00:00:00,IQ,,0
2023-04-21 00:00:00,LH,,0
2023-04-21 00:00:00,MX,114,5
2023-04-21 00:00:00,PE,,0
2023-04-21 00:00:00,SG,,0
2023-04-21 00:00:00,TD,668,4
2023-04-21 00:00:00,TN,528,1
2023-04-21 00:00:00,TR,49,3
2023-04-21 00:00:00,TT,32,2
2023-04-21 00:00:00,UKS,1,5
2023-04-21 00:00:00,UKW,145,2
2023-04-21 00:00:00,US,,0
2023-04-21 00:00:00,VE,,0
2023-04-21 00:00:00,VN,,0
2023-04-21 00:00:00,WE,,0
2023-04-22 00:00:00,,,0
2023-04-22 00:00:00,"",,0
2023-04-22 00:00:00,AU,,0
2023-04-22 00:00:00,BN,,0
2023-04-22 00:00:00,BR,1388,6
2023-04-22 00:00:00,BS,,0
2023-04-22 00:00:00,BZ,,0
2023-04-22 00:00:00,CCS,,0
2023-04-22 00:00:00,CD,544,30
2023-04-22 00:00:00,CG,7080,26
2023-04-22 00:00:00,CM,174,10
2023-04-22 00:00:00,CO,943,10
2023-04-22 00:00:00,EC,,0
2023-04-22 00:00:00,EG,,0
2023-04-22 00:00:00,ER,,0
2023-04-22 00:00:00,FR,,0
2023-04-22 00:00:00,GA,1569,15
2023-04-22 00:00:00,GT,377,2
2023-04-22 00:00:00,IQ,,0
2023-04-22 00:00:00,LH,,0
2023-04-22 00:00:00,MX,114,5
2023-04-22 00:00:00,PE,,0
2023-04-22 00:00:00,SG,,0
2023-04-22 00:00:00,TD,836,4
2023-04-22 00:00:00,TN,528,1
2023-04-22 00:00:00,TR,38,2
2023-04-22 00:00:00,TT,30,2
2023-04-22 00:00:00,UKS,1,5
2023-04-22 00:00:00,UKW,145,2
2023-04-22 00:00:00,US,,0
2023-04-22 00:00:00,VE,,0
2023-04-22 00:00:00,VN,,0
2023-04-22 00:00:00,WE,,0
2023-04-23 00:00:00,,,0
2023-04-23 00:00:00,"",,0
2023-04-23 00:00:00,AU,,0
2023-04-23 00:00:00,BN,,0
2023-04-23 00:00:00,BR,1571,6
2023-04-23 00:00:00,BS,,0
2023-04-23 00:00:00,BZ,,0
2023-04-23 00:00:00,CCS,,0
2023-04-23 00:00:00,CD,681,30
2023-04-23 00:00:00,CG,7080,26
2023-04-23 00:00:00,CM,220,11
2023-04-23 00:00:00,CO,959,10
2023-04-23 00:00:00,EC,,0
2023-04-23 00:00:00,EG,,0
2023-04-23 00:00:00,ER,,0
2023-04-23 00:00:00,FR,,0
2023-04-23 00:00:00,GA,2120,16
2023-04-23 00:00:00,GT,377,2
2023-04-23 00:00:00,IQ,,0
2023-04-23 00:00:00,LH,,0
2023-04-23 00:00:00,MX,114,5
2023-04-23 00:00:00,PE,,0
2023-04-23 00:00:00,SG,,0
2023-04-23 00:00:00,TD,668,4
2023-04-23 00:00:00,TN,528,1
2023-04-23 00:00:00,TR,29,2
2023-04-23 00:00:00,TT,30,1
2023-04-23 00:00:00,UKS,1,5
2023-04-23 00:00:00,UKW,145,2
2023-04-23 00:00:00,US,,0
2023-04-23 00:00:00,VE,,0
2023-04-23 00:00:00,VN,,0
2023-04-23 00:00:00,WE,,0
2023-04-24 00:00:00,,,0
2023-04-24 00:00:00,"",,0
2023-04-24 00:00:00,AU,,0
2023-04-24 00:00:00,BN,,0
2023-04-24 00:00:00,BR,1388,6
2023-04-24 00:00:00,BS,,0
2023-04-24 00:00:00,BZ,,0
2023-04-24 00:00:00,CCS,,0
2023-04-24 00:00:00,CD,708,30
2023-04-24 00:00:00,CG,7248,25
2023-04-24 00:00:00,CM,220,11
2023-04-24 00:00:00,CO,974,11
2023-04-24 00:00:00,EC,,0
2023-04-24 00:00:00,EG,,0
2023-04-24 00:00:00,ER,,0
2023-04-24 00:00:00,FR,,0
2023-04-24 00:00:00,GA,2120,16
2023-04-24 00:00:00,GT,459,2
2023-04-24 00:00:00,IQ,,0
2023-04-24 00:00:00,LH,,0
2023-04-24 00:00:00,MX,114,5
2023-04-24 00:00:00,PE,,0
2023-04-24 00:00:00,SG,,0
2023-04-24 00:00:00,TD,692,4
2023-04-24 00:00:00,TN,528,1
2023-04-24 00:00:00,TR,29,2
2023-04-24 00:00:00,TT,30,1
2023-04-24 00:00:00,UKS,1,4
2023-04-24 00:00:00,UKW,145,2
2023-04-24 00:00:00,US,,0
2023-04-24 00:00:00,VE,,0
2023-04-24 00:00:00,VN,,0
2023-04-24 00:00:00,WE,,0
2023-04-25 00:00:00,,,0
2023-04-25 00:00:00,"",,0
2023-04-25 00:00:00,AU,,0
2023-04-25 00:00:00,BN,,0
2023-04-25 00:00:00,BR,1388,6
2023-04-25 00:00:00,BS,,0
2023-04-25 00:00:00,BZ,,0
2023-04-25 00:00:00,CCS,,0
2023-04-25 00:00:00,CD,787,30
2023-04-25 00:00:00,CG,7272,25
2023-04-25 00:00:00,CM,220,11
2023-04-25 00:00:00,CO,989,12
2023-04-25 00:00:00,EC,,0
2023-04-25 00:00:00,EG,,0
2023-04-25 00:00:00,ER,,0
2023-04-25 00:00:00,FR,,0
2023-04-25 00:00:00,GA,2120,16
2023-04-25 00:00:00,GT,504,3
2023-04-25 00:00:00,IQ,,0
2023-04-25 00:00:00,LH,,0
2023-04-25 00:00:00,MX,114,5
2023-04-25 00:00:00,PE,,0
2023-04-25 00:00:00,SG,,0
2023-04-25 00:00:00,TD,684,4
2023-04-25 00:00:00,TN,528,1
2023-04-25 00:00:00,TR,29,2
2023-04-25 00:00:00,TT,30,1
2023-04-25 00:00:00,UKS,1,4
2023-04-25 00:00:00,UKW,145,2
2023-04-25 00:00:00,US,,0
2023-04-25 00:00:00,VE,,0
2023-04-25 00:00:00,VN,,0
2023-04-25 00:00:00,WE,,0
2023-04-26 00:00:00,,,0
2023-04-26 00:00:00,"",,0
2023-04-26 00:00:00,AU,,0
2023-04-26 00:00:00,BN,,0
2023-04-26 00:00:00,BR,1388,6
2023-04-26 00:00:00,BS,,0
2023-04-26 00:00:00,BZ,,0
2023-04-26 00:00:00,CCS,,0
2023-04-26 00:00:00,CD,850,30
2023-04-26 00:00:00,CG,7304,25
2023-04-26 00:00:00,CM,220,11
2023-04-26 00:00:00,CO,986,13
2023-04-26 00:00:00,EC,,0
2023-04-26 00:00:00,EG,,0
2023-04-26 00:00:00,ER,,0
2023-04-26 00:00:00,FR,,0
2023-04-26 00:00:00,GA,2120,16
2023-04-26 00:00:00,GT,504,3
2023-04-26 00:00:00,IQ,,0
2023-04-26 00:00:00,LH,,0
2023-04-26 00:00:00,MX,114,5
2023-04-26 00:00:00,PE,,0
2023-04-26 00:00:00,SG,,0
2023-04-26 00:00:00,TD,668,4
2023-04-26 00:00:00,TN,528,1
2023-04-26 00:00:00,TR,29,2
2023-04-26 00:00:00,TT,30,1
2023-04-26 00:00:00,UKS,1,4
2023-04-26 00:00:00,UKW,145,2
2023-04-26 00:00:00,US,,0
2023-04-26 00:00:00,VE,,0
2023-04-26 00:00:00,VN,,0
2023-04-26 00:00:00,WE,,0
2023-04-27 00:00:00,,,0
2023-04-27 00:00:00,"",,0
2023-04-27 00:00:00,AU,,0
2023-04-27 00:00:00,BN,,0
2023-04-27 00:00:00,BR,1388,6
2023-04-27 00:00:00,BS,,0
2023-04-27 00:00:00,BZ,,0
2023-04-27 00:00:00,CCS,,0
2023-04-27 00:00:00,CD,632,30
2023-04-27 00:00:00,CG,7355,26
2023-04-27 00:00:00,CM,220,11
2023-04-27 00:00:00,CO,992,13
2023-04-27 00:00:00,EC,,0
2023-04-27 00:00:00,EG,,0
2023-04-27 00:00:00,ER,,0
2023-04-27 00:00:00,FR,,0
2023-04-27 00:00:00,GA,2120,16
2023-04-27 00:00:00,GT,409,2
2023-04-27 00:00:00,IQ,,0
2023-04-27 00:00:00,LH,,0
2023-04-27 00:00:00,MX,114,5
2023-04-27 00:00:00,PE,,0
2023-04-27 00:00:00,SG,,0
2023-04-27 00:00:00,TD,668,4
2023-04-27 00:00:00,TN,528,1
2023-04-27 00:00:00,TR,29,2
2023-04-27 00:00:00,TT,30,1
2023-04-27 00:00:00,UKS,1,4
2023-04-27 00:00:00,UKW,105,1
2023-04-27 00:00:00,US,,0
2023-04-27 00:00:00,VE,,0
2023-04-27 00:00:00,VN,,0
2023-04-27 00:00:00,WE,,0
2023-04-28 00:00:00,,,0
2023-04-28 00:00:00,"",,0
2023-04-28 00:00:00,AU,,0
2023-04-28 00:00:00,BN,,0
2023-04-28 00:00:00,BR,1388,6
2023-04-28 00:00:00,BS,,0
2023-04-28 00:00:00,BZ,,0
2023-04-28 00:00:00,CCS,,0
2023-04-28 00:00:00,CD,770,28
2023-04-28 00:00:00,CG,7363,27
2023-04-28 00:00:00,CM,220,11
2023-04-28 00:00:00,CO,986,13
2023-04-28 00:00:00,EC,,0
2023-04-28 00:00:00,EG,,0
2023-04-28 00:00:00,ER,,0
2023-04-28 00:00:00,FR,,0
2023-04-28 00:00:00,GA,2114,15
2023-04-28 00:00:00,GT,394,2
2023-04-28 00:00:00,IQ,,0
2023-04-28 00:00:00,LH,,0
2023-04-28 00:00:00,MX,114,5
2023-04-28 00:00:00,PE,,0
2023-04-28 00:00:00,SG,,0
2023-04-28 00:00:00,TD,781,5
2023-04-28 00:00:00,TN,528,1
2023-04-28 00:00:00,TR,18,1
2023-04-28 00:00:00,TT,30,1
2023-04-28 00:00:00,UKS,1,5
2023-04-28 00:00:00,UKW,64,1
2023-04-28 00:00:00,US,,0
2023-04-28 00:00:00,VE,,0
2023-04-28 00:00:00,VN,,0
2023-04-28 00:00:00,WE,,0
2023-04-29 00:00:00,,,0
2023-04-29 00:00:00,"",,0
2023-04-29 00:00:00,AU,,0
2023-04-29 00:00:00,BN,,0
2023-04-29 00:00:00,BR,1388,6
2023-04-29 00:00:00,BS,,0
2023-04-29 00:00:00,BZ,,0
2023-04-29 00:00:00,CCS,,0
2023-04-29 00:00:00,CD,594,27
2023-04-29 00:00:00,CG,6590,26
2023-04-29 00:00:00,CM,220,11
2023-04-29 00:00:00,CO,986,13
2023-04-29 00:00:00,EC,,0
2023-04-29 00:00:00,EG,,0
2023-04-29 00:00:00,ER,,0
2023-04-29 00:00:00,FR,,0
2023-04-29 00:00:00,GA,2050,14
2023-04-29 00:00:00,GT,394,2
2023-04-29 00:00:00,IQ,,0
2023-04-29 00:00:00,LH,,0
2023-04-29 00:00:00,MX,114,5
2023-04-29 00:00:00,PE,,0
2023-04-29 00:00:00,SG,,0
2023-04-29 00:00:00,TD,795,5
2023-04-29 00:00:00,TN,528,1
2023-04-29 00:00:00,TR,6,1
2023-04-29 00:00:00,TT,30,1
2023-04-29 00:00:00,UKS,1,4
2023-04-29 00:00:00,UKW,64,1
2023-04-29 00:00:00,US,,0
2023-04-29 00:00:00,VE,,0
2023-04-29 00:00:00,VN,,0
2023-04-29 00:00:00,WE,,0
2023-04-30 00:00:00,,,0
2023-04-30 00:00:00,"",,0
2023-04-30 00:00:00,AU,,0
2023-04-30 00:00:00,BN,,0
2023-04-30 00:00:00,BR,1388,6
2023-04-30 00:00:00,BS,,0
2023-04-30 00:00:00,BZ,,0
2023-04-30 00:00:00,CCS,,0
2023-04-30 00:00:00,CD,608,30
2023-04-30 00:00:00,CG,6371,25
2023-04-30 00:00:00,CM,220,11
2023-04-30 00:00:00,CO,988,14
2023-04-30 00:00:00,EC,,0
2023-04-30 00:00:00,EG,,0
2023-04-30 00:00:00,ER,,0
2023-04-30 00:00:00,FR,,0
2023-04-30 00:00:00,GA,1844,13
2023-04-30 00:00:00,GT,394,2
2023-04-30 00:00:00,IQ,,0
2023-04-30 00:00:00,LH,,0
2023-04-30 00:00:00,MX,114,5
2023-04-30 00:00:00,PE,,0
2023-04-30 00:00:00,SG,,0
2023-04-30 00:00:00,TD,826,6
2023-04-30 00:00:00,TN,528,1
2023-04-30 00:00:00,TR,6,1
2023-04-30 00:00:00,TT,30,1
2023-04-30 00:00:00,UKS,1,4
2023-04-30 00:00:00,UKW,64,1
2023-04-30 00:00:00,US,,0
2023-04-30 00:00:00,VE,,0
2023-04-30 00:00:00,VN,,0
2023-04-30 00:00:00,WE,,0
2023-05-01 00:00:00,,,0
2023-05-01 00:00:00,"",,0
2023-05-01 00:00:00,AU,,0
2023-05-01 00:00:00,BN,,0
2023-05-01 00:00:00,BR,2663,9
2023-05-01 00:00:00,BS,,0
2023-05-01 00:00:00,BZ,,0
2023-05-01 00:00:00,CCS,,0
2023-05-01 00:00:00,CD,607,29
2023-05-01 00:00:00,CG,6283,25
2023-05-01 00:00:00,CM,220,11
2023-05-01 00:00:00,CO,996,14
2023-05-01 00:00:00,EC,,0
2023-05-01 00:00:00,EG,,0
2023-05-01 00:00:00,ER,,0
2023-05-01 00:00:00,FR,,0
2023-05-01 00:00:00,GA,1904,14
2023-05-01 00:00:00,GT,278,1
2023-05-01 00:00:00,IQ,,0
2023-05-01 00:00:00,LH,,0
2023-05-01 00:00:00,MX,114,5
2023-05-01 00:00:00,PE,,0
2023-05-01 00:00:00,SG,,0
2023-05-01 00:00:00,TD,1124,7
2023-05-01 00:00:00,TN,528,1
2023-05-01 00:00:00,TR,6,1
2023-05-01 00:00:00,TT,30,1
2023-05-01 00:00:00,UKS,1,5
2023-05-01 00:00:00,UKW,64,1
2023-05-01 00:00:00,US,,0
2023-05-01 00:00:00,VE,,0
2023-05-01 00:00:00,VN,,0
2023-05-01 00:00:00,WE,,0
2023-05-02 00:00:00,,,0
2023-05-02 00:00:00,"",,0
2023-05-02 00:00:00,AU,,0
2023-05-02 00:00:00,BN,,0
2023-05-02 00:00:00,BR,2663,9
2023-05-02 00:00:00,BS,,0
2023-05-02 00:00:00,BZ,,0
2023-05-02 00:00:00,CCS,,0
2023-05-02 00:00:00,CD,583,28
2023-05-02 00:00:00,CG,6278,25
2023-05-02 00:00:00,CM,220,12
2023-05-02 00:00:00,CO,998,14
2023-05-02 00:00:00,EC,,0
2023-05-02 00:00:00,EG,,0
2023-05-02 00:00:00,ER,,0
2023-05-02 00:00:00,FR,,0
2023-05-02 00:00:00,GA,1932,15
2023-05-02 00:00:00,GT,267,1
2023-05-02 00:00:00,IQ,,0
2023-05-02 00:00:00,LH,,0
2023-05-02 00:00:00,MX,152,6
2023-05-02 00:00:00,PE,,0
2023-05-02 00:00:00,SG,,0
2023-05-02 00:00:00,TD,1124,7
2023-05-02 00:00:00,TN,528,1
2023-05-02 00:00:00,TR,17,1
2023-05-02 00:00:00,TT,30,1
2023-05-02 00:00:00,UKS,1,4
2023-05-02 00:00:00,UKW,64,1
2023-05-02 00:00:00,US,,0
2023-05-02 00:00:00,VE,,0
2023-05-02 00:00:00,VN,,0
2023-05-02 00:00:00,WE,,0
2023-05-03 00:00:00,,,0
2023-05-03 00:00:00,"",,0
2023-05-03 00:00:00,AU,,0
2023-05-03 00:00:00,BN,,0
2023-05-03 00:00:00,BR,2663,9
2023-05-03 00:00:00,BS,,0
2023-05-03 00:00:00,BZ,,0
2023-05-03 00:00:00,CCS,,0
2023-05-03 00:00:00,CD,579,29
2023-05-03 00:00:00,CG,6297,26
2023-05-03 00:00:00,CM,220,11
2023-05-03 00:00:00,CO,998,14
2023-05-03 00:00:00,EC,,0
2023-05-03 00:00:00,EG,,0
2023-05-03 00:00:00,ER,,0
2023-05-03 00:00:00,FR,,0
2023-05-03 00:00:00,GA,2168,15
2023-05-03 00:00:00,GT,267,1
2023-05-03 00:00:00,IQ,,0
2023-05-03 00:00:00,LH,,0
2023-05-03 00:00:00,MX,152,6
2023-05-03 00:00:00,PE,,0
2023-05-03 00:00:00,SG,,0
2023-05-03 00:00:00,TD,1110,7
2023-05-03 00:00:00,TN,528,1
2023-05-03 00:00:00,TR,23,2
2023-05-03 00:00:00,TT,30,1
2023-05-03 00:00:00,UKS,1,4
2023-05-03 00:00:00,UKW,64,1
2023-05-03 00:00:00,US,,0
2023-05-03 00:00:00,VE,,0
2023-05-03 00:00:00,VN,,0
2023-05-03 00:00:00,WE,,0
2023-05-04 00:00:00,,,0
2023-05-04 00:00:00,"",,0
2023-05-04 00:00:00,AU,,0
2023-05-04 00:00:00,BN,,0
2023-05-04 00:00:00,BR,2663,9
2023-05-04 00:00:00,BS,,0
2023-05-04 00:00:00,BZ,,0
2023-05-04 00:00:00,CCS,,0
2023-05-04 00:00:00,CD,864,29
2023-05-04 00:00:00,CG,6250,25
2023-05-04 00:00:00,CM,220,11
2023-05-04 00:00:00,CO,998,14
2023-05-04 00:00:00,EC,,0
2023-05-04 00:00:00,EG,,0
2023-05-04 00:00:00,ER,,0
2023-05-04 00:00:00,FR,,0
2023-05-04 00:00:00,GA,2169,16
2023-05-04 00:00:00,GT,267,1
2023-05-04 00:00:00,IQ,,0
2023-05-04 00:00:00,LH,,0
2023-05-04 00:00:00,MX,152,6
2023-05-04 00:00:00,PE,,0
2023-05-04 00:00:00,SG,,0
2023-05-04 00:00:00,TD,1110,7
2023-05-04 00:00:00,TN,528,1
2023-05-04 00:00:00,TR,23,2
2023-05-04 00:00:00,TT,30,1
2023-05-04 00:00:00,UKS,1,4
2023-05-04 00:00:00,UKW,64,1
2023-05-04 00:00:00,US,,0
2023-05-04 00:00:00,VE,,0
2023-05-04 00:00:00,VN,,0
2023-05-04 00:00:00,WE,,0
2023-05-05 00:00:00,,,0
2023-05-05 00:00:00,"",,0
2023-05-05 00:00:00,AU,,0
2023-05-05 00:00:00,BN,,0
2023-05-05 00:00:00,BR,2663,9
2023-05-05 00:00:00,BS,,0
2023-05-05 00:00:00,BZ,,0
2023-05-05 00:00:00,CCS,,0
2023-05-05 00:00:00,CD,599,27
2023-05-05 00:00:00,CG,6376,25
2023-05-05 00:00:00,CM,220,11
2023-05-05 00:00:00,CO,998,14
2023-05-05 00:00:00,EC,,0
2023-05-05 00:00:00,EG,,0
2023-05-05 00:00:00,ER,,0
2023-05-05 00:00:00,FR,,0
2023-05-05 00:00:00,GA,2165,15
2023-05-05 00:00:00,GT,267,1
2023-05-05 00:00:00,IQ,,0
2023-05-05 00:00:00,LH,,0
2023-05-05 00:00:00,MX,152,6
2023-05-05 00:00:00,PE,,0
2023-05-05 00:00:00,SG,,0
2023-05-05 00:00:00,TD,1120,7
2023-05-05 00:00:00,TN,528,1
2023-05-05 00:00:00,TR,23,2
2023-05-05 00:00:00,TT,30,1
2023-05-05 00:00:00,UKS,1,4
2023-05-05 00:00:00,UKW,64,1
2023-05-05 00:00:00,US,,0
2023-05-05 00:00:00,VE,,0
2023-05-05 00:00:00,VN,,0
2023-05-05 00:00:00,WE,,0
2023-05-06 00:00:00,,,0
2023-05-06 00:00:00,"",,0
2023-05-06 00:00:00,AU,,0
2023-05-06 00:00:00,BN,,0
2023-05-06 00:00:00,BR,2738,9
2023-05-06 00:00:00,BS,,0
2023-05-06 00:00:00,BZ,,0
2023-05-06 00:00:00,CCS,,0
2023-05-06 00:00:00,CD,733,27
2023-05-06 00:00:00,CG,6382,26
2023-05-06 00:00:00,CM,220,11
2023-05-06 00:00:00,CO,998,14
2023-05-06 00:00:00,EC,,0
2023-05-06 00:00:00,EG,,0
2023-05-06 00:00:00,ER,,0
2023-05-06 00:00:00,FR,,0
2023-05-06 00:00:00,GA,2343,16
2023-05-06 00:00:00,GT,267,1
2023-05-06 00:00:00,IQ,,0
2023-05-06 00:00:00,LH,,0
2023-05-06 00:00:00,MX,152,6
2023-05-06 00:00:00,PE,,0
2023-05-06 00:00:00,SG,,0
2023-05-06 00:00:00,TD,1110,7
2023-05-06 00:00:00,TN,528,1
2023-05-06 00:00:00,TR,23,2
2023-05-06 00:00:00,TT,30,1
2023-05-06 00:00:00,UKS,1,4
2023-05-06 00:00:00,UKW,64,1
2023-05-06 00:00:00,US,,0
2023-05-06 00:00:00,VE,,0
2023-05-06 00:00:00,VN,,0
2023-05-06 00:00:00,WE,,0
2023-05-07 00:00:00,,,0
2023-05-07 00:00:00,"",,0
2023-05-07 00:00:00,AU,,0
2023-05-07 00:00:00,BN,,0
2023-05-07 00:00:00,BR,2663,9
2023-05-07 00:00:00,BS,,0
2023-05-07 00:00:00,BZ,,0
2023-05-07 00:00:00,CCS,,0
2023-05-07 00:00:00,CD,531,27
2023-05-07 00:00:00,CG,6382,26
2023-05-07 00:00:00,CM,220,11
2023-05-07 00:00:00,CO,986,13
2023-05-07 00:00:00,EC,,0
2023-05-07 00:00:00,EG,,0
2023-05-07 00:00:00,ER,,0
2023-05-07 00:00:00,FR,,0
2023-05-07 00:00:00,GA,2386,17
2023-05-07 00:00:00,GT,267,1
2023-05-07 00:00:00,IQ,,0
2023-05-07 00:00:00,LH,,0
2023-05-07 00:00:00,MX,152,6
2023-05-07 00:00:00,PE,,0
2023-05-07 00:00:00,SG,,0
2023-05-07 00:00:00,TD,1110,7
2023-05-07 00:00:00,TN,528,1
2023-05-07 00:00:00,TR,128,2
2023-05-07 00:00:00,TT,30,1
2023-05-07 00:00:00,UKS,1,4
2023-05-07 00:00:00,UKW,64,1
2023-05-07 00:00:00,US,,0
2023-05-07 00:00:00,VE,,0
2023-05-07 00:00:00,VN,,0
2023-05-07 00:00:00,WE,,0
2023-05-08 00:00:00,,,0
2023-05-08 00:00:00,"",,0
2023-05-08 00:00:00,AU,,0
2023-05-08 00:00:00,BN,,0
2023-05-08 00:00:00,BR,2663,9
2023-05-08 00:00:00,BS,,0
2023-05-08 00:00:00,BZ,,0
2023-05-08 00:00:00,CCS,,0
2023-05-08 00:00:00,CD,526,26
2023-05-08 00:00:00,CG,6170,25
2023-05-08 00:00:00,CM,637,12
2023-05-08 00:00:00,CO,986,13
2023-05-08 00:00:00,EC,,0
2023-05-08 00:00:00,EG,,0
2023-05-08 00:00:00,ER,,0
2023-05-08 00:00:00,FR,,0
2023-05-08 00:00:00,GA,2439,17
2023-05-08 00:00:00,GT,,0
2023-05-08 00:00:00,IQ,,0
2023-05-08 00:00:00,LH,,0
2023-05-08 00:00:00,MX,152,6
2023-05-08 00:00:00,PE,,0
2023-05-08 00:00:00,SG,,0
2023-05-08 00:00:00,TD,1110,7
2023-05-08 00:00:00,TN,528,1
2023-05-08 00:00:00,TR,150,3
2023-05-08 00:00:00,TT,30,1
2023-05-08 00:00:00,UKS,1,4
2023-05-08 00:00:00,UKW,64,1
2023-05-08 00:00:00,US,,0
2023-05-08 00:00:00,VE,,0
2023-05-08 00:00:00,VN,,0
2023-05-08 00:00:00,WE,,0
2023-05-09 00:00:00,,,0
2023-05-09 00:00:00,"",,0
2023-05-09 00:00:00,AU,,0
2023-05-09 00:00:00,BN,,0
2023-05-09 00:00:00,BR,2663,9
2023-05-09 00:00:00,BS,,0
2023-05-09 00:00:00,BZ,,0
2023-05-09 00:00:00,CCS,,0
2023-05-09 00:00:00,CD,741,31
2023-05-09 00:00:00,CG,6127,24
2023-05-09 00:00:00,CM,599,12
2023-05-09 00:00:00,CO,982,12
2023-05-09 00:00:00,EC,,0
2023-05-09 00:00:00,EG,,0
2023-05-09 00:00:00,ER,,0
2023-05-09 00:00:00,FR,,0
2023-05-09 00:00:00,GA,2488,17
2023-05-09 00:00:00,GT,,0
2023-05-09 00:00:00,IQ,,0
2023-05-09 00:00:00,LH,,0
2023-05-09 00:00:00,MX,152,6
2023-05-09 00:00:00,PE,,0
2023-05-09 00:00:00,SG,,0
2023-05-09 00:00:00,TD,1110,7
2023-05-09 00:00:00,TN,528,1
